order_id,restaurant_id,restaurant_type,restaurant_size,order_timestamp,for_timestamp,rider_arrival_timestamp,true_kpt_minutes,recorded_kpt_minutes,concurrent_orders,kitchen_load_score,mx_response_latency_sec,rejection_flag,is_peak_hour,is_contaminated,for_rider_delta_seconds,is_rider_influenced
ORD_03856,REST_027,cloud_kitchen,medium,2024-02-19 18:46:00,2024-02-19 19:08:00,2024-02-19 19:13:00,23.0,22.0,3,0.15,2.56,0,0,0,-300.0,0
ORD_03857,REST_002,fast_food,medium,2024-05-13 05:44:00,2024-05-13 06:04:48,2024-05-13 06:07:48,20.8,20.8,9,0.45,2.37,0,0,0,-180.0,0
ORD_03861,REST_020,fast_food,large,2024-06-05 01:29:00,2024-06-05 01:49:18,2024-06-05 01:46:18,18.3,20.3,7,0.35,4.02,0,0,0,180.0,0
ORD_03862,REST_012,cloud_kitchen,large,2024-01-19 17:41:00,2024-01-19 18:11:48,2024-01-19 18:17:48,31.8,30.8,11,0.55,6.51,0,0,0,-360.0,0
ORD_03864,REST_002,fast_food,medium,2024-05-02 02:10:00,2024-05-02 02:28:18,2024-05-02 02:26:18,18.3,18.3,7,0.35,6.15,0,0,0,120.0,0
ORD_03867,REST_036,fast_food,medium,2024-02-07 01:25:00,2024-02-07 01:45:30,2024-02-07 01:51:30,21.5,20.5,4,0.2,3.61,0,0,0,-360.0,0
ORD_03871,REST_022,cloud_kitchen,medium,2024-02-15 11:29:00,2024-02-15 11:55:18,2024-02-15 11:53:18,24.3,26.3,6,0.3,3.2,0,0,0,120.0,0
ORD_03872,REST_032,fast_food,medium,2024-05-20 17:16:00,2024-05-20 17:29:24,2024-05-20 17:34:24,12.4,13.4,5,0.25,5.23,1,0,0,-300.0,0
ORD_03875,REST_009,cloud_kitchen,small,2024-05-11 04:57:00,2024-05-11 05:25:06,2024-05-11 05:29:06,26.1,28.1,2,0.1,4.66,0,0,0,-240.0,0
ORD_03882,REST_001,cloud_kitchen,large,2024-06-26 16:49:00,2024-06-26 17:19:30,2024-06-26 17:21:30,31.5,30.5,12,0.6,6.3,0,0,0,-120.0,0
ORD_03883,REST_024,fast_food,small,2024-02-13 01:30:00,2024-02-13 01:47:36,2024-02-13 01:51:36,15.6,17.6,3,0.15,5.64,0,0,0,-240.0,0
ORD_03885,REST_029,cloud_kitchen,large,2024-06-28 04:41:00,2024-06-28 05:08:06,2024-06-28 05:05:06,26.1,27.1,8,0.4,5.11,0,0,0,180.0,0
ORD_03886,REST_005,casual_dining,medium,2024-01-24 01:59:00,2024-01-24 02:27:54,2024-01-24 02:29:54,29.9,28.9,7,0.35,4.82,0,0,0,-120.0,0
ORD_03888,REST_019,fast_food,small,2024-05-24 15:10:00,2024-05-24 15:23:54,2024-05-24 15:28:54,13.9,13.9,2,0.1,2.79,0,0,0,-300.0,0
ORD_03889,REST_003,fast_food,small,2024-01-21 00:43:00,2024-01-21 01:01:06,2024-01-21 00:59:06,16.1,18.1,4,0.2,4.96,0,0,0,120.0,0
ORD_03895,REST_048,fast_food,medium,2024-05-26 21:38:00,2024-05-26 22:12:00,2024-05-26 22:07:00,32.0,34.0,10,0.7,5.88,0,1,0,300.0,0
ORD_03899,REST_044,casual_dining,large,2024-04-01 14:16:00,2024-04-01 15:07:48,2024-04-01 15:10:48,49.8,51.8,19,1.0,10.76,0,1,0,-180.0,0
ORD_03904,REST_043,fast_food,small,2024-04-26 23:44:00,2024-04-26 23:58:06,2024-04-27 00:03:06,15.1,14.1,3,0.15,1.61,0,0,0,-300.0,0
ORD_03907,REST_037,fast_food,large,2024-05-12 15:58:00,2024-05-12 16:21:54,2024-05-12 16:28:54,24.9,23.9,9,0.45,2.73,0,0,0,-420.0,0
ORD_03909,REST_012,cloud_kitchen,large,2024-05-29 07:59:00,2024-05-29 08:29:06,2024-05-29 08:32:06,29.1,30.1,7,0.35,2.99,0,0,0,-180.0,0
ORD_03914,REST_018,fast_food,small,2024-01-02 03:58:00,2024-01-02 04:11:24,2024-01-02 04:16:24,13.4,13.4,4,0.2,3.78,0,0,0,-300.0,0
ORD_03915,REST_027,cloud_kitchen,medium,2024-01-01 22:21:00,2024-01-01 22:52:30,2024-01-01 22:50:30,30.5,31.5,6,0.3,3.54,0,0,0,120.0,0
ORD_03921,REST_029,cloud_kitchen,large,2024-06-11 09:15:00,2024-06-11 09:39:12,2024-06-11 09:42:12,24.2,24.2,7,0.35,5.46,0,0,0,-180.0,0
ORD_03924,REST_032,fast_food,medium,2024-05-19 05:35:00,2024-05-19 05:49:36,2024-05-19 05:44:36,12.6,14.6,5,0.25,6.55,0,0,0,300.0,0
ORD_03926,REST_023,cloud_kitchen,small,2024-04-20 10:45:00,2024-04-20 11:03:30,2024-04-20 11:08:30,18.5,18.5,1,0.05,0.5,0,0,0,-300.0,0
ORD_03927,REST_041,casual_dining,large,2024-05-21 21:33:00,2024-05-21 22:17:42,2024-05-21 22:15:42,42.7,44.7,17,1.0,7.12,1,1,0,120.0,0
ORD_03929,REST_034,cloud_kitchen,small,2024-03-20 05:34:00,2024-03-20 05:55:30,2024-03-20 05:59:30,20.5,21.5,1,0.05,5.1,0,0,0,-240.0,0
ORD_03931,REST_040,casual_dining,small,2024-05-18 17:55:00,2024-05-18 18:22:48,2024-05-18 18:28:48,27.8,27.8,1,0.05,5.81,0,0,0,-360.0,0
ORD_03934,REST_012,cloud_kitchen,large,2024-04-30 04:33:00,2024-04-30 05:09:24,2024-04-30 05:07:24,36.4,36.4,15,0.75,6.2,0,0,0,120.0,0
ORD_03935,REST_001,cloud_kitchen,large,2024-05-09 15:28:00,2024-05-09 15:54:36,2024-05-09 15:57:36,27.6,26.6,4,0.2,3.04,0,0,0,-180.0,0
ORD_03941,REST_003,fast_food,small,2024-02-09 10:21:00,2024-02-09 10:37:48,2024-02-09 10:39:48,16.8,16.8,1,0.05,4.8,0,0,0,-120.0,0
ORD_03948,REST_011,cloud_kitchen,medium,2024-03-02 21:39:00,2024-03-02 22:16:06,2024-03-02 22:18:06,36.1,37.1,10,0.7,5.38,0,1,0,-120.0,0
ORD_03949,REST_011,cloud_kitchen,medium,2024-04-17 08:02:00,2024-04-17 08:32:42,2024-04-17 08:37:42,29.7,30.7,5,0.25,3.13,0,0,0,-300.0,0
ORD_03950,REST_014,fast_food,medium,2024-01-16 02:08:00,2024-01-16 02:27:00,2024-01-16 02:29:00,19.0,19.0,4,0.2,3.6,0,0,0,-120.0,0
ORD_03953,REST_005,casual_dining,medium,2024-01-10 17:43:00,2024-01-10 18:15:54,2024-01-10 18:18:54,32.9,32.9,8,0.4,6.59,1,0,0,-180.0,0
ORD_03957,REST_037,fast_food,large,2024-03-28 19:36:00,2024-03-28 20:21:42,2024-03-28 20:19:42,44.7,45.7,25,1.0,7.8,0,1,0,120.0,0
ORD_03959,REST_008,fast_food,medium,2024-03-17 16:23:00,2024-03-17 16:52:54,2024-03-17 16:50:54,28.9,29.9,6,0.3,4.2,0,0,0,120.0,0
ORD_03963,REST_021,fast_food,small,2024-02-08 01:51:00,2024-02-08 02:02:12,2024-02-08 02:04:12,10.2,11.2,1,0.05,1.88,0,0,0,-120.0,0
ORD_03967,REST_002,fast_food,medium,2024-05-27 08:05:00,2024-05-27 08:13:54,2024-05-27 08:17:54,7.9,8.9,4,0.2,6.86,0,0,0,-240.0,0
ORD_03968,REST_046,fast_food,small,2024-06-17 05:22:00,2024-06-17 05:44:36,2024-06-17 05:48:36,23.6,22.6,5,0.25,1.49,0,0,0,-240.0,0
ORD_03972,REST_044,casual_dining,large,2024-06-08 13:44:00,2024-06-08 14:37:42,2024-06-08 14:39:42,54.7,53.7,22,1.0,5.37,1,1,0,-120.0,0
ORD_03975,REST_036,fast_food,medium,2024-01-09 05:39:00,2024-01-09 06:02:24,2024-01-09 06:00:24,24.4,23.4,4,0.2,4.04,0,0,0,120.0,0
ORD_03985,REST_013,cloud_kitchen,large,2024-06-18 15:41:00,2024-06-18 16:10:42,2024-06-18 16:12:42,30.7,29.7,9,0.45,7.32,0,0,0,-120.0,0
ORD_03986,REST_021,fast_food,small,2024-06-25 14:54:00,2024-06-25 15:08:00,2024-06-25 15:12:00,14.0,14.0,1,0.25,5.26,0,1,0,-240.0,0
ORD_03987,REST_004,cloud_kitchen,large,2024-04-18 12:55:00,2024-04-18 13:30:18,2024-04-18 13:32:18,34.3,35.3,15,0.95,6.46,0,1,0,-120.0,0
ORD_03989,REST_045,fast_food,large,2024-04-28 01:01:00,2024-04-28 01:30:36,2024-04-28 01:34:36,30.6,29.6,12,0.6,7.61,0,0,0,-240.0,0
ORD_03992,REST_034,cloud_kitchen,small,2024-05-21 06:39:00,2024-05-21 06:54:18,2024-05-21 06:56:18,16.3,15.3,2,0.1,5.41,0,0,0,-120.0,0
ORD_03993,REST_037,fast_food,large,2024-05-06 05:09:00,2024-05-06 05:32:00,2024-05-06 05:35:00,23.0,23.0,8,0.4,4.42,0,0,0,-180.0,0
ORD_03994,REST_044,casual_dining,large,2024-04-05 17:21:00,2024-04-05 18:07:30,2024-04-05 18:09:30,47.5,46.5,21,1.0,9.27,0,0,0,-120.0,0
ORD_03995,REST_014,fast_food,medium,2024-06-07 03:57:00,2024-06-07 04:14:30,2024-06-07 04:11:30,16.5,17.5,4,0.2,6.16,0,0,0,180.0,0
ORD_03996,REST_034,cloud_kitchen,small,2024-02-12 07:27:00,2024-02-12 07:48:06,2024-02-12 07:44:06,19.1,21.1,1,0.05,4.49,0,0,0,240.0,0
ORD_03997,REST_013,cloud_kitchen,large,2024-04-11 18:53:00,2024-04-11 19:21:00,2024-04-11 19:23:00,29.0,28.0,11,0.55,4.18,0,0,0,-120.0,0
ORD_04002,REST_050,casual_dining,medium,2024-03-09 08:51:00,2024-03-09 09:13:36,2024-03-09 09:11:36,21.6,22.6,2,0.1,3.23,0,0,0,120.0,0
ORD_04003,REST_046,fast_food,small,2024-02-24 22:24:00,2024-02-24 22:39:30,2024-02-24 22:44:30,16.5,15.5,4,0.2,4.18,0,0,0,-300.0,0
ORD_04007,REST_018,fast_food,small,2024-01-07 06:18:00,2024-01-07 06:35:30,2024-01-07 06:38:30,16.5,17.5,1,0.05,3.42,0,0,0,-180.0,0
ORD_04009,REST_006,fast_food,large,2024-06-02 13:41:00,2024-06-02 14:26:48,2024-06-02 14:29:48,45.8,45.8,19,1.0,8.17,0,1,0,-180.0,0
ORD_04012,REST_004,cloud_kitchen,large,2024-05-28 10:53:00,2024-05-28 11:16:24,2024-05-28 11:14:24,23.4,23.4,6,0.3,4.24,0,0,0,120.0,0
ORD_04013,REST_017,fast_food,large,2024-01-08 22:38:00,2024-01-08 23:11:36,2024-01-08 23:13:36,32.6,33.6,11,0.55,6.01,0,0,0,-120.0,0
ORD_04019,REST_001,cloud_kitchen,large,2024-01-04 03:26:00,2024-01-04 03:52:42,2024-01-04 03:58:42,26.7,26.7,7,0.35,4.59,0,0,0,-360.0,0
ORD_04020,REST_018,fast_food,small,2024-03-19 14:37:00,2024-03-19 14:57:18,2024-03-19 15:01:18,20.3,20.3,1,0.25,6.1,0,1,0,-240.0,0
ORD_04025,REST_045,fast_food,large,2024-03-14 05:40:00,2024-03-14 06:02:36,2024-03-14 06:04:36,22.6,22.6,5,0.25,3.59,0,0,0,-120.0,0
ORD_04026,REST_035,casual_dining,large,2024-02-21 20:13:00,2024-02-21 20:59:42,2024-02-21 20:57:42,44.7,46.7,16,1.0,5.51,0,1,0,120.0,0
ORD_04027,REST_043,fast_food,small,2024-05-05 18:35:00,2024-05-05 18:43:48,2024-05-05 18:41:48,6.8,8.8,1,0.05,0.72,0,0,0,120.0,0
ORD_04028,REST_021,fast_food,small,2024-04-06 08:40:00,2024-04-06 09:00:30,2024-04-06 08:57:30,19.5,20.5,2,0.1,6.1,0,0,0,180.0,0
ORD_04029,REST_034,cloud_kitchen,small,2024-05-23 04:56:00,2024-05-23 05:18:54,2024-05-23 05:21:54,20.9,22.9,2,0.1,4.27,0,0,0,-180.0,0
ORD_04030,REST_003,fast_food,small,2024-06-21 16:50:00,2024-06-21 17:08:36,2024-06-21 17:12:36,16.6,18.6,2,0.1,3.22,0,0,0,-240.0,0
ORD_04033,REST_020,fast_food,large,2024-02-14 23:49:00,2024-02-15 00:18:00,2024-02-15 00:16:00,28.0,29.0,10,0.5,7.03,0,0,0,120.0,0
ORD_04034,REST_046,fast_food,small,2024-02-17 07:31:00,2024-02-17 07:48:36,2024-02-17 07:46:36,15.6,17.6,2,0.1,2.67,0,0,0,120.0,0
ORD_04036,REST_007,fast_food,small,2024-02-10 02:48:00,2024-02-10 03:03:48,2024-02-10 03:00:48,15.8,15.8,2,0.1,7.0,0,0,0,180.0,0
ORD_04037,REST_049,casual_dining,medium,2024-02-12 12:30:00,2024-02-12 13:07:30,2024-02-12 13:02:30,35.5,37.5,7,0.55,5.18,0,1,0,300.0,0
ORD_04038,REST_027,cloud_kitchen,medium,2024-01-05 04:34:00,2024-01-05 05:00:30,2024-01-05 05:03:30,25.5,26.5,11,0.55,7.23,0,0,0,-180.0,0
ORD_04042,REST_049,casual_dining,medium,2024-05-28 07:10:00,2024-05-28 07:42:06,2024-05-28 07:47:06,32.1,32.1,4,0.2,5.94,1,0,0,-300.0,0
ORD_04044,REST_027,cloud_kitchen,medium,2024-06-24 05:39:00,2024-06-24 05:59:54,2024-06-24 06:02:54,19.9,20.9,3,0.15,2.7,0,0,0,-180.0,0
ORD_04046,REST_039,casual_dining,large,2024-05-10 05:32:00,2024-05-10 06:09:12,2024-05-10 06:07:12,36.2,37.2,14,0.7,8.52,1,0,0,120.0,0
ORD_04048,REST_026,fast_food,medium,2024-06-05 07:03:00,2024-06-05 07:18:48,2024-06-05 07:20:48,14.8,15.8,4,0.2,6.63,0,0,0,-120.0,0
ORD_04049,REST_023,cloud_kitchen,small,2024-02-13 11:28:00,2024-02-13 11:43:54,2024-02-13 11:49:54,16.9,15.9,1,0.05,3.0,0,0,0,-360.0,0
ORD_04052,REST_031,casual_dining,small,2024-06-11 18:37:00,2024-06-11 19:00:18,2024-06-11 19:06:18,23.3,23.3,5,0.25,3.79,0,0,0,-360.0,0
ORD_04057,REST_010,fast_food,large,2024-06-16 06:16:00,2024-06-16 06:46:24,2024-06-16 06:49:24,31.4,30.4,10,0.5,6.16,0,0,0,-180.0,0
ORD_04060,REST_041,casual_dining,large,2024-01-04 08:29:00,2024-01-04 08:59:30,2024-01-04 09:03:30,29.5,30.5,9,0.45,4.31,0,0,0,-240.0,0
ORD_04061,REST_049,casual_dining,medium,2024-06-24 21:07:00,2024-06-24 21:45:54,2024-06-24 21:48:54,39.9,38.9,12,0.8,6.33,0,1,0,-180.0,0
ORD_04063,REST_007,fast_food,small,2024-04-04 15:42:00,2024-04-04 15:56:18,2024-04-04 15:59:18,14.3,14.3,2,0.1,3.37,0,0,0,-180.0,0
ORD_04064,REST_028,cloud_kitchen,medium,2024-03-15 00:20:00,2024-03-15 00:50:48,2024-03-15 00:55:48,30.8,30.8,6,0.3,3.01,0,0,0,-300.0,0
ORD_04066,REST_036,fast_food,medium,2024-02-24 20:51:00,2024-02-24 21:24:36,2024-02-24 21:26:36,31.6,33.6,10,0.7,8.78,0,1,0,-120.0,0
ORD_04070,REST_048,fast_food,medium,2024-06-15 16:25:00,2024-06-15 16:37:36,2024-06-15 16:41:36,12.6,12.6,1,0.05,5.59,0,0,0,-240.0,0
ORD_04072,REST_016,casual_dining,small,2024-02-06 17:37:00,2024-02-06 18:04:36,2024-02-06 18:02:36,28.6,27.6,1,0.05,4.95,0,0,0,120.0,0
ORD_04074,REST_037,fast_food,large,2024-04-12 07:58:00,2024-04-12 08:29:12,2024-04-12 08:27:12,29.2,31.2,11,0.55,4.65,0,0,0,120.0,0
ORD_04082,REST_029,cloud_kitchen,large,2024-02-23 23:09:00,2024-02-23 23:27:18,2024-02-23 23:29:18,18.3,18.3,5,0.25,5.67,0,0,0,-120.0,0
ORD_04083,REST_043,fast_food,small,2024-04-30 16:22:00,2024-04-30 16:39:30,2024-04-30 16:36:30,15.5,17.5,3,0.15,3.69,0,0,0,180.0,0
ORD_04084,REST_004,cloud_kitchen,large,2024-06-06 21:01:00,2024-06-06 21:35:24,2024-06-06 21:32:24,33.4,34.4,15,0.95,9.56,0,1,0,180.0,0
ORD_04087,REST_045,fast_food,large,2024-02-29 17:28:00,2024-02-29 17:54:00,2024-02-29 17:59:00,25.0,26.0,8,0.4,3.79,0,0,0,-300.0,0
ORD_04089,REST_029,cloud_kitchen,large,2024-05-18 09:47:00,2024-05-18 10:19:24,2024-05-18 10:24:24,32.4,32.4,12,0.6,5.28,0,0,0,-300.0,0
ORD_04090,REST_029,cloud_kitchen,large,2024-03-11 07:52:00,2024-03-11 08:20:54,2024-03-11 08:24:54,27.9,28.9,8,0.4,2.81,0,0,0,-240.0,0
ORD_04092,REST_037,fast_food,large,2024-06-14 18:53:00,2024-06-14 19:13:12,2024-06-14 19:15:12,20.2,20.2,7,0.35,4.32,0,0,0,-120.0,0
ORD_04105,REST_008,fast_food,medium,2024-02-18 12:40:00,2024-02-18 13:14:42,2024-02-18 13:12:42,33.7,34.7,10,0.7,5.01,0,1,0,120.0,0
ORD_04106,REST_008,fast_food,medium,2024-05-27 03:42:00,2024-05-27 03:57:06,2024-05-27 03:53:06,13.1,15.1,4,0.2,4.07,0,0,0,240.0,0
ORD_04111,REST_050,casual_dining,medium,2024-03-08 01:42:00,2024-03-08 02:10:18,2024-03-08 02:14:18,29.3,28.3,5,0.25,1.66,1,0,0,-240.0,0
ORD_04112,REST_031,casual_dining,small,2024-05-06 11:33:00,2024-05-06 11:55:48,2024-05-06 11:53:48,21.8,22.8,1,0.05,1.78,0,0,0,120.0,0
ORD_04113,REST_035,casual_dining,large,2024-01-02 12:25:00,2024-01-02 13:14:48,2024-01-02 13:17:48,49.8,49.8,18,1.0,7.27,1,1,0,-180.0,0
ORD_04116,REST_042,fast_food,large,2024-01-17 17:05:00,2024-01-17 17:28:36,2024-01-17 17:33:36,23.6,23.6,9,0.45,4.87,0,0,0,-300.0,0
ORD_04118,REST_033,casual_dining,medium,2024-05-06 18:46:00,2024-05-06 19:07:06,2024-05-06 19:11:06,21.1,21.1,5,0.25,1.48,0,0,0,-240.0,0
ORD_04119,REST_008,fast_food,medium,2024-03-13 21:21:00,2024-03-13 21:43:48,2024-03-13 21:46:48,23.8,22.8,7,0.55,3.11,0,1,0,-180.0,0
ORD_04121,REST_019,fast_food,small,2024-04-01 00:22:00,2024-04-01 00:38:42,2024-04-01 00:40:42,16.7,16.7,1,0.05,2.3,0,0,0,-120.0,0
ORD_04123,REST_017,fast_food,large,2024-03-06 23:50:00,2024-03-07 00:14:48,2024-03-07 00:17:48,22.8,24.8,7,0.35,4.05,0,0,0,-180.0,0
ORD_04128,REST_017,fast_food,large,2024-02-06 19:17:00,2024-02-06 19:49:42,2024-02-06 19:55:42,33.7,32.7,15,0.95,6.7,1,1,0,-360.0,0
ORD_04134,REST_009,cloud_kitchen,small,2024-05-18 12:27:00,2024-05-18 13:01:12,2024-05-18 13:03:12,34.2,34.2,2,0.3,5.41,1,1,0,-120.0,0
ORD_04135,REST_018,fast_food,small,2024-04-12 17:38:00,2024-04-12 17:51:12,2024-04-12 17:53:12,14.2,13.2,1,0.05,3.21,0,0,0,-120.0,0
ORD_04144,REST_033,casual_dining,medium,2024-02-26 08:44:00,2024-02-26 09:23:12,2024-02-26 09:26:12,37.2,39.2,7,0.35,7.12,0,0,0,-180.0,0
ORD_04146,REST_008,fast_food,medium,2024-04-19 16:09:00,2024-04-19 16:24:30,2024-04-19 16:28:30,16.5,15.5,5,0.25,2.94,0,0,0,-240.0,0
ORD_04148,REST_027,cloud_kitchen,medium,2024-03-29 14:33:00,2024-03-29 15:06:00,2024-03-29 15:04:00,32.0,33.0,9,0.65,7.01,0,1,0,120.0,0
ORD_04156,REST_014,fast_food,medium,2024-04-09 17:23:00,2024-04-09 17:37:24,2024-04-09 17:40:24,14.4,14.4,4,0.2,5.03,0,0,0,-180.0,0
ORD_04158,REST_017,fast_food,large,2024-03-08 07:00:00,2024-03-08 07:19:06,2024-03-08 07:21:06,20.1,19.1,11,0.55,3.64,0,0,0,-120.0,0
ORD_04160,REST_046,fast_food,small,2024-04-28 09:17:00,2024-04-28 09:25:54,2024-04-28 09:23:54,6.9,8.9,1,0.05,2.53,0,0,0,120.0,0
ORD_04168,REST_017,fast_food,large,2024-05-22 01:59:00,2024-05-22 02:16:00,2024-05-22 02:20:00,18.0,17.0,8,0.4,4.63,0,0,0,-240.0,0
ORD_04169,REST_020,fast_food,large,2024-05-14 06:51:00,2024-05-14 07:20:36,2024-05-14 07:18:36,27.6,29.6,12,0.6,4.32,0,0,0,120.0,0
ORD_04174,REST_014,fast_food,medium,2024-06-02 06:12:00,2024-06-02 06:34:00,2024-06-02 06:36:00,20.0,22.0,3,0.15,2.56,0,0,0,-120.0,0
ORD_04179,REST_030,cloud_kitchen,medium,2024-05-22 21:05:00,2024-05-22 21:47:06,2024-05-22 21:50:06,42.1,42.1,12,0.8,7.61,0,1,0,-180.0,0
ORD_04182,REST_049,casual_dining,medium,2024-02-20 03:13:00,2024-02-20 03:38:42,2024-02-20 03:35:42,23.7,25.7,4,0.2,5.18,0,0,0,180.0,0
ORD_04188,REST_007,fast_food,small,2024-01-20 02:14:00,2024-01-20 02:28:42,2024-01-20 02:30:42,15.7,14.7,2,0.1,4.93,0,0,0,-120.0,0
ORD_04189,REST_020,fast_food,large,2024-03-13 05:47:00,2024-03-13 06:21:06,2024-03-13 06:24:06,35.1,34.1,14,0.7,5.8,0,0,0,-180.0,0
ORD_04193,REST_030,cloud_kitchen,medium,2024-06-19 07:24:00,2024-06-19 07:48:48,2024-06-19 07:54:48,25.8,24.8,6,0.3,3.31,0,0,0,-360.0,0
ORD_04197,REST_030,cloud_kitchen,medium,2024-01-02 03:07:00,2024-01-02 03:26:54,2024-01-02 03:28:54,17.9,19.9,3,0.15,3.29,0,0,0,-120.0,0
ORD_04198,REST_044,casual_dining,large,2024-05-07 06:40:00,2024-05-07 07:10:18,2024-05-07 07:06:18,28.3,30.3,10,0.5,5.82,0,0,0,240.0,0
ORD_04200,REST_049,casual_dining,medium,2024-01-17 01:59:00,2024-01-17 02:28:42,2024-01-17 02:32:42,29.7,29.7,8,0.4,4.44,0,0,0,-240.0,0
ORD_04210,REST_013,cloud_kitchen,large,2024-05-16 11:59:00,2024-05-16 12:15:36,2024-05-16 12:17:36,17.6,16.6,3,0.15,0.92,0,0,0,-120.0,0
ORD_04211,REST_016,casual_dining,small,2024-04-14 19:24:00,2024-04-14 20:05:30,2024-04-14 20:01:30,40.5,41.5,9,0.65,6.98,0,1,0,240.0,0
ORD_04214,REST_010,fast_food,large,2024-04-14 11:33:00,2024-04-14 11:58:00,2024-04-14 11:56:00,23.0,25.0,9,0.45,8.52,0,0,0,120.0,0
ORD_04217,REST_031,casual_dining,small,2024-03-08 03:21:00,2024-03-08 03:41:36,2024-03-08 03:46:36,19.6,20.6,2,0.1,0.5,0,0,0,-300.0,0
ORD_04219,REST_044,casual_dining,large,2024-06-01 10:07:00,2024-06-01 10:53:18,2024-06-01 10:50:18,44.3,46.3,13,0.65,8.36,0,0,0,180.0,0
ORD_04220,REST_031,casual_dining,small,2024-05-24 20:30:00,2024-05-24 20:50:06,2024-05-24 20:52:06,21.1,20.1,4,0.4,6.71,0,1,0,-120.0,0
ORD_04222,REST_018,fast_food,small,2024-06-29 15:33:00,2024-06-29 15:53:36,2024-06-29 15:51:36,19.6,20.6,2,0.1,4.6,0,0,0,120.0,0
ORD_04233,REST_012,cloud_kitchen,large,2024-05-11 01:39:00,2024-05-11 02:18:42,2024-05-11 02:22:42,39.7,39.7,13,0.65,8.77,1,0,0,-240.0,0
ORD_04234,REST_043,fast_food,small,2024-04-09 08:15:00,2024-04-09 08:32:36,2024-04-09 08:35:36,16.6,17.6,2,0.1,4.44,0,0,0,-180.0,0
ORD_04237,REST_028,cloud_kitchen,medium,2024-01-02 22:52:00,2024-01-02 23:10:24,2024-01-02 23:13:24,19.4,18.4,3,0.15,2.16,0,0,0,-180.0,0
ORD_04240,REST_001,cloud_kitchen,large,2024-03-03 00:28:00,2024-03-03 00:59:54,2024-03-03 00:55:54,30.9,31.9,7,0.35,3.59,0,0,0,240.0,0
ORD_04247,REST_024,fast_food,small,2024-01-22 17:10:00,2024-01-22 17:27:54,2024-01-22 17:29:54,15.9,17.9,3,0.15,3.07,0,0,0,-120.0,0
ORD_04250,REST_022,cloud_kitchen,medium,2024-05-31 01:15:00,2024-05-31 01:46:12,2024-05-31 01:42:12,30.2,31.2,6,0.3,2.14,1,0,0,240.0,0
ORD_04251,REST_020,fast_food,large,2024-03-08 23:32:00,2024-03-08 23:40:18,2024-03-08 23:47:18,9.3,8.3,5,0.25,5.36,0,0,0,-420.0,0
ORD_04252,REST_046,fast_food,small,2024-03-16 16:35:00,2024-03-16 16:47:12,2024-03-16 16:54:12,13.2,12.2,2,0.1,4.31,0,0,0,-420.0,0
ORD_04255,REST_024,fast_food,small,2024-03-26 16:32:00,2024-03-26 16:48:42,2024-03-26 16:53:42,16.7,16.7,1,0.05,1.95,0,0,0,-300.0,0
ORD_04258,REST_014,fast_food,medium,2024-05-11 14:09:00,2024-05-11 14:35:54,2024-05-11 14:31:54,24.9,26.9,15,0.95,9.01,0,1,0,240.0,0
ORD_04262,REST_008,fast_food,medium,2024-02-09 10:23:00,2024-02-09 10:44:24,2024-02-09 10:41:24,19.4,21.4,3,0.15,3.87,0,0,0,180.0,0
ORD_04265,REST_024,fast_food,small,2024-01-29 22:40:00,2024-01-29 22:53:12,2024-01-29 22:58:12,14.2,13.2,3,0.15,2.45,0,0,0,-300.0,0
ORD_04269,REST_023,cloud_kitchen,small,2024-01-02 09:51:00,2024-01-02 10:05:54,2024-01-02 10:07:54,15.9,14.9,1,0.05,2.98,0,0,0,-120.0,0
ORD_04270,REST_019,fast_food,small,2024-02-21 02:30:00,2024-02-21 02:41:06,2024-02-21 02:44:06,10.1,11.1,3,0.15,6.9,0,0,0,-180.0,0
ORD_04272,REST_003,fast_food,small,2024-06-06 21:15:00,2024-06-06 21:37:24,2024-06-06 21:34:24,21.4,22.4,4,0.4,4.61,0,1,0,180.0,0
ORD_04279,REST_020,fast_food,large,2024-05-11 22:05:00,2024-05-11 22:29:42,2024-05-11 22:32:42,22.7,24.7,12,0.6,5.56,0,0,0,-180.0,0
ORD_04283,REST_029,cloud_kitchen,large,2024-03-18 08:39:00,2024-03-18 09:09:12,2024-03-18 09:12:12,31.2,30.2,10,0.5,4.83,0,0,0,-180.0,0
ORD_04286,REST_010,fast_food,large,2024-06-09 12:50:00,2024-06-09 13:24:54,2024-06-09 13:27:54,32.9,34.9,15,0.95,6.05,0,1,0,-180.0,0
ORD_04287,REST_018,fast_food,small,2024-05-30 12:24:00,2024-05-30 12:52:42,2024-05-30 12:50:42,29.7,28.7,5,0.45,6.81,0,1,0,120.0,0
ORD_04289,REST_018,fast_food,small,2024-04-08 17:31:00,2024-04-08 17:48:36,2024-04-08 17:50:36,17.6,17.6,2,0.1,5.4,0,0,0,-120.0,0
ORD_04290,REST_032,fast_food,medium,2024-06-29 17:49:00,2024-06-29 18:05:12,2024-06-29 18:08:12,16.2,16.2,4,0.2,2.68,0,0,0,-180.0,0
ORD_04292,REST_004,cloud_kitchen,large,2024-03-08 10:20:00,2024-03-08 10:52:18,2024-03-08 10:54:18,30.3,32.3,7,0.35,6.62,0,0,0,-120.0,0
ORD_04297,REST_017,fast_food,large,2024-02-15 01:03:00,2024-02-15 01:29:00,2024-02-15 01:33:00,24.0,26.0,10,0.5,5.39,0,0,0,-240.0,0
