order_id,restaurant_id,restaurant_type,restaurant_size,order_timestamp,for_timestamp,rider_arrival_timestamp,true_kpt_minutes,recorded_kpt_minutes,concurrent_orders,kitchen_load_score,mx_response_latency_sec,rejection_flag,is_peak_hour,is_contaminated
ORD_04021,REST_015,cloud_kitchen,large,2024-03-21 21:07:00,2024-03-21 22:02:40,2024-03-21 22:02:30,51.5,68.3,19,1.0,8.2,0,1,1
ORD_04022,REST_047,casual_dining,small,2024-05-11 19:31:00,2024-05-11 20:03:00,2024-05-11 20:03:00,31.0,39.7,4,0.4,5.27,0,1,1
ORD_04023,REST_007,fast_food,small,2024-02-02 21:45:00,2024-02-02 22:12:58,2024-02-02 22:12:54,25.9,37.0,5,0.45,4.77,0,1,1
ORD_04024,REST_016,casual_dining,small,2024-01-11 08:55:00,2024-01-11 09:07:24,2024-01-11 09:07:24,13.4,12.4,1,0.05,3.56,0,0,0
ORD_04025,REST_045,fast_food,large,2024-03-14 05:40:00,2024-03-14 06:02:36,2024-03-14 06:04:36,22.6,22.6,5,0.25,3.59,0,0,0
ORD_04026,REST_035,casual_dining,large,2024-02-21 20:13:00,2024-02-21 20:59:42,2024-02-21 20:57:42,44.7,46.7,16,1.0,5.51,0,1,0
ORD_04027,REST_043,fast_food,small,2024-05-05 18:35:00,2024-05-05 18:43:48,2024-05-05 18:41:48,6.8,8.8,1,0.05,0.72,0,0,0
ORD_04028,REST_021,fast_food,small,2024-04-06 08:40:00,2024-04-06 09:00:30,2024-04-06 08:57:30,19.5,20.5,2,0.1,6.1,0,0,0
ORD_04029,REST_034,cloud_kitchen,small,2024-05-23 04:56:00,2024-05-23 05:18:54,2024-05-23 05:21:54,20.9,22.9,2,0.1,4.27,0,0,0
ORD_04030,REST_003,fast_food,small,2024-06-21 16:50:00,2024-06-21 17:08:36,2024-06-21 17:12:36,16.6,18.6,2,0.1,3.22,0,0,0
ORD_04031,REST_047,casual_dining,small,2024-05-27 03:07:00,2024-05-27 03:40:01,2024-05-27 03:39:36,31.6,38.9,2,0.1,3.25,0,0,1
ORD_04032,REST_025,cloud_kitchen,small,2024-06-15 02:06:00,2024-06-15 02:18:36,2024-06-15 02:18:00,14.0,15.6,1,0.05,1.7,0,0,1
ORD_04033,REST_020,fast_food,large,2024-02-14 23:49:00,2024-02-15 00:18:00,2024-02-15 00:16:00,28.0,29.0,10,0.5,7.03,0,0,0
ORD_04034,REST_046,fast_food,small,2024-02-17 07:31:00,2024-02-17 07:48:36,2024-02-17 07:46:36,15.6,17.6,2,0.1,2.67,0,0,0
ORD_04035,REST_030,cloud_kitchen,medium,2024-01-02 01:30:00,2024-01-02 01:53:45,2024-01-02 01:53:30,17.5,27.4,4,0.2,4.83,0,0,1
ORD_04036,REST_007,fast_food,small,2024-02-10 02:48:00,2024-02-10 03:03:48,2024-02-10 03:00:48,15.8,15.8,2,0.1,7.0,0,0,0
ORD_04037,REST_049,casual_dining,medium,2024-02-12 12:30:00,2024-02-12 13:07:30,2024-02-12 13:02:30,35.5,37.5,7,0.55,5.18,0,1,0
ORD_04038,REST_027,cloud_kitchen,medium,2024-01-05 04:34:00,2024-01-05 05:00:30,2024-01-05 05:03:30,25.5,26.5,11,0.55,7.23,0,0,0
ORD_04039,REST_030,cloud_kitchen,medium,2024-01-17 13:19:00,2024-01-17 13:45:18,2024-01-17 13:44:18,27.3,26.3,7,0.55,6.92,0,1,0
ORD_04040,REST_001,cloud_kitchen,large,2024-02-18 21:47:00,2024-02-18 22:39:51,2024-02-18 22:39:00,55.0,62.0,25,1.0,10.75,0,1,1
ORD_04041,REST_034,cloud_kitchen,small,2024-01-16 16:40:00,2024-01-16 17:07:18,2024-01-16 17:08:18,25.3,27.3,2,0.1,3.24,0,0,0
ORD_04042,REST_049,casual_dining,medium,2024-05-28 07:10:00,2024-05-28 07:42:06,2024-05-28 07:47:06,32.1,32.1,4,0.2,5.94,1,0,0
ORD_04043,REST_018,fast_food,small,2024-05-09 08:38:00,2024-05-09 08:46:24,2024-05-09 08:45:24,6.4,8.4,1,0.05,4.09,0,0,0
ORD_04044,REST_027,cloud_kitchen,medium,2024-06-24 05:39:00,2024-06-24 05:59:54,2024-06-24 06:02:54,19.9,20.9,3,0.15,2.7,0,0,0
ORD_04045,REST_022,cloud_kitchen,medium,2024-04-11 10:28:00,2024-04-11 10:51:17,2024-04-11 10:51:00,22.0,26.2,5,0.25,5.23,0,0,1
ORD_04046,REST_039,casual_dining,large,2024-05-10 05:32:00,2024-05-10 06:09:12,2024-05-10 06:07:12,36.2,37.2,14,0.7,8.52,1,0,0
ORD_04047,REST_001,cloud_kitchen,large,2024-01-11 06:19:00,2024-01-11 06:42:21,2024-01-11 06:41:54,21.9,32.5,8,0.4,4.0,0,0,1
ORD_04048,REST_026,fast_food,medium,2024-06-05 07:03:00,2024-06-05 07:18:48,2024-06-05 07:20:48,14.8,15.8,4,0.2,6.63,0,0,0
ORD_04049,REST_023,cloud_kitchen,small,2024-02-13 11:28:00,2024-02-13 11:43:54,2024-02-13 11:49:54,16.9,15.9,1,0.05,3.0,0,0,0
ORD_04050,REST_030,cloud_kitchen,medium,2024-03-07 01:46:00,2024-03-07 02:05:33,2024-03-07 02:05:12,20.2,22.4,6,0.3,5.53,0,0,1
ORD_04051,REST_010,fast_food,large,2024-03-10 14:25:00,2024-03-10 14:50:09,2024-03-10 14:49:24,25.4,31.9,9,0.65,5.34,0,1,1
ORD_04052,REST_031,casual_dining,small,2024-06-11 18:37:00,2024-06-11 19:00:18,2024-06-11 19:06:18,23.3,23.3,5,0.25,3.79,0,0,0
ORD_04053,REST_026,fast_food,medium,2024-04-14 19:59:00,2024-04-14 20:31:43,2024-04-14 20:31:30,29.5,45.7,7,0.55,4.19,0,1,1
ORD_04054,REST_009,cloud_kitchen,small,2024-02-08 17:22:00,2024-02-08 17:47:38,2024-02-08 17:47:30,21.5,35.1,1,0.05,4.48,0,0,1
ORD_04055,REST_015,cloud_kitchen,large,2024-05-07 21:11:00,2024-05-07 21:53:32,2024-05-07 21:53:18,44.3,57.1,19,1.0,6.89,1,1,1
ORD_04056,REST_046,fast_food,small,2024-04-30 23:44:00,2024-05-01 00:07:18,2024-05-01 00:07:18,22.3,23.3,2,0.1,2.54,0,0,0
ORD_04057,REST_010,fast_food,large,2024-06-16 06:16:00,2024-06-16 06:46:24,2024-06-16 06:49:24,31.4,30.4,10,0.5,6.16,0,0,0
ORD_04058,REST_018,fast_food,small,2024-02-20 06:14:00,2024-02-20 06:38:28,2024-02-20 06:37:48,18.8,30.9,1,0.05,5.2,0,0,1
ORD_04059,REST_033,casual_dining,medium,2024-02-23 17:17:00,2024-02-23 17:47:19,2024-02-23 17:46:48,27.8,41.5,3,0.15,7.21,0,0,1
ORD_04060,REST_041,casual_dining,large,2024-01-04 08:29:00,2024-01-04 08:59:30,2024-01-04 09:03:30,29.5,30.5,9,0.45,4.31,0,0,0
ORD_04061,REST_049,casual_dining,medium,2024-06-24 21:07:00,2024-06-24 21:45:54,2024-06-24 21:48:54,39.9,38.9,12,0.8,6.33,0,1,0
ORD_04062,REST_042,fast_food,large,2024-06-09 12:18:00,2024-06-09 12:57:17,2024-06-09 12:56:24,37.4,51.4,18,1.0,8.39,0,1,1
ORD_04063,REST_007,fast_food,small,2024-04-04 15:42:00,2024-04-04 15:56:18,2024-04-04 15:59:18,14.3,14.3,2,0.1,3.37,0,0,0
ORD_04064,REST_028,cloud_kitchen,medium,2024-03-15 00:20:00,2024-03-15 00:50:48,2024-03-15 00:55:48,30.8,30.8,6,0.3,3.01,0,0,0
ORD_04065,REST_042,fast_food,large,2024-06-03 13:33:00,2024-06-03 14:04:56,2024-06-03 14:04:48,33.8,40.2,16,1.0,8.25,0,1,1
ORD_04066,REST_036,fast_food,medium,2024-02-24 20:51:00,2024-02-24 21:24:36,2024-02-24 21:26:36,31.6,33.6,10,0.7,8.78,0,1,0
ORD_04067,REST_044,casual_dining,large,2024-06-21 16:55:00,2024-06-21 17:32:24,2024-06-21 17:33:24,38.4,37.4,13,0.65,7.55,0,0,0
ORD_04068,REST_016,casual_dining,small,2024-02-12 03:38:00,2024-02-12 04:05:46,2024-02-12 04:05:24,25.4,37.2,1,0.05,4.64,0,0,1
ORD_04069,REST_050,casual_dining,medium,2024-01-21 21:43:00,2024-01-21 22:21:15,2024-01-21 22:20:48,35.8,47.1,9,0.65,4.84,0,1,1
ORD_04070,REST_048,fast_food,medium,2024-06-15 16:25:00,2024-06-15 16:37:36,2024-06-15 16:41:36,12.6,12.6,1,0.05,5.59,0,0,0
ORD_04071,REST_020,fast_food,large,2024-05-06 13:30:00,2024-05-06 14:14:18,2024-05-06 14:15:18,42.3,44.3,23,1.0,10.38,1,1,0
ORD_04072,REST_016,casual_dining,small,2024-02-06 17:37:00,2024-02-06 18:04:36,2024-02-06 18:02:36,28.6,27.6,1,0.05,4.95,0,0,0
ORD_04073,REST_015,cloud_kitchen,large,2024-05-15 10:11:00,2024-05-15 10:45:00,2024-05-15 10:44:54,32.9,40.7,13,0.65,6.52,0,0,1
ORD_04074,REST_037,fast_food,large,2024-04-12 07:58:00,2024-04-12 08:29:12,2024-04-12 08:27:12,29.2,31.2,11,0.55,4.65,0,0,0
ORD_04075,REST_015,cloud_kitchen,large,2024-06-01 19:16:00,2024-06-01 19:49:17,2024-06-01 19:48:42,33.7,42.2,10,0.7,6.19,0,1,1
ORD_04076,REST_021,fast_food,small,2024-03-14 13:23:00,2024-03-14 13:40:21,2024-03-14 13:40:18,17.3,21.8,4,0.4,6.93,0,1,1
ORD_04077,REST_014,fast_food,medium,2024-01-09 01:09:00,2024-01-09 01:25:54,2024-01-09 01:24:54,14.9,16.9,5,0.25,4.95,0,0,0
ORD_04078,REST_014,fast_food,medium,2024-04-07 21:24:00,2024-04-07 21:50:24,2024-04-07 21:50:24,24.4,26.4,15,0.95,7.04,1,1,0
ORD_04079,REST_014,fast_food,medium,2024-06-29 05:10:00,2024-06-29 05:28:42,2024-06-29 05:28:42,16.7,18.7,8,0.4,5.31,0,0,0
ORD_04080,REST_018,fast_food,small,2024-05-24 06:38:00,2024-05-24 06:59:45,2024-05-24 06:58:54,17.9,24.6,2,0.1,2.46,0,0,1
ORD_04081,REST_008,fast_food,medium,2024-01-09 19:00:00,2024-01-09 19:22:22,2024-01-09 19:21:36,21.6,24.8,7,0.55,3.85,0,1,1
ORD_04082,REST_029,cloud_kitchen,large,2024-02-23 23:09:00,2024-02-23 23:27:18,2024-02-23 23:29:18,18.3,18.3,5,0.25,5.67,0,0,0
ORD_04083,REST_043,fast_food,small,2024-04-30 16:22:00,2024-04-30 16:39:30,2024-04-30 16:36:30,15.5,17.5,3,0.15,3.69,0,0,0
ORD_04084,REST_004,cloud_kitchen,large,2024-06-06 21:01:00,2024-06-06 21:35:24,2024-06-06 21:32:24,33.4,34.4,15,0.95,9.56,0,1,0
ORD_04085,REST_050,casual_dining,medium,2024-06-17 21:23:00,2024-06-17 22:02:16,2024-06-17 22:01:54,41.9,52.0,13,0.85,8.22,0,1,1
ORD_04086,REST_016,casual_dining,small,2024-03-10 13:27:00,2024-03-10 13:56:42,2024-03-10 13:57:42,29.7,29.7,2,0.3,6.23,0,1,0
ORD_04087,REST_045,fast_food,large,2024-02-29 17:28:00,2024-02-29 17:54:00,2024-02-29 17:59:00,25.0,26.0,8,0.4,3.79,0,0,0
ORD_04088,REST_009,cloud_kitchen,small,2024-05-08 18:01:00,2024-05-08 18:27:35,2024-05-08 18:27:30,25.5,33.7,1,0.05,2.05,0,0,1
ORD_04089,REST_029,cloud_kitchen,large,2024-05-18 09:47:00,2024-05-18 10:19:24,2024-05-18 10:24:24,32.4,32.4,12,0.6,5.28,0,0,0
ORD_04090,REST_029,cloud_kitchen,large,2024-03-11 07:52:00,2024-03-11 08:20:54,2024-03-11 08:24:54,27.9,28.9,8,0.4,2.81,0,0,0
ORD_04091,REST_040,casual_dining,small,2024-02-24 16:02:00,2024-02-24 16:18:56,2024-02-24 16:18:54,17.9,21.2,2,0.1,2.7,0,0,1
ORD_04092,REST_037,fast_food,large,2024-06-14 18:53:00,2024-06-14 19:13:12,2024-06-14 19:15:12,20.2,20.2,7,0.35,4.32,0,0,0
ORD_04093,REST_017,fast_food,large,2024-02-26 09:49:00,2024-02-26 10:06:18,2024-02-26 10:06:18,16.3,17.3,7,0.35,7.36,0,0,0
ORD_04094,REST_012,cloud_kitchen,large,2024-01-29 05:52:00,2024-01-29 06:35:45,2024-01-29 06:35:30,41.5,54.7,17,0.85,8.27,1,0,1
ORD_04095,REST_005,casual_dining,medium,2024-01-02 16:34:00,2024-01-02 17:10:48,2024-01-02 17:10:30,35.5,44.7,8,0.4,4.01,1,0,1
ORD_04096,REST_001,cloud_kitchen,large,2024-03-17 18:51:00,2024-03-17 19:18:29,2024-03-17 19:18:12,26.2,34.0,6,0.3,6.38,1,0,1
ORD_04097,REST_048,fast_food,medium,2024-05-29 03:42:00,2024-05-29 04:06:05,2024-05-29 04:05:54,19.9,27.3,5,0.25,3.69,0,0,1
ORD_04098,REST_022,cloud_kitchen,medium,2024-01-12 07:46:00,2024-01-12 08:14:28,2024-01-12 08:14:06,25.1,36.0,3,0.15,2.47,0,0,1
ORD_04099,REST_027,cloud_kitchen,medium,2024-05-08 22:59:00,2024-05-08 23:23:44,2024-05-08 23:22:54,21.9,33.4,7,0.35,6.9,0,0,1
ORD_04100,REST_008,fast_food,medium,2024-03-21 16:38:00,2024-03-21 17:04:22,2024-03-21 17:03:48,23.8,32.3,10,0.5,6.88,0,0,1
ORD_04101,REST_046,fast_food,small,2024-06-18 12:00:00,2024-06-18 12:31:35,2024-06-18 12:30:48,26.8,34.7,3,0.35,4.62,1,1,1
ORD_04102,REST_002,fast_food,medium,2024-02-12 18:21:00,2024-02-12 18:40:54,2024-02-12 18:40:54,20.9,19.9,2,0.1,5.45,0,0,0
ORD_04103,REST_007,fast_food,small,2024-01-08 02:11:00,2024-01-08 02:34:28,2024-01-08 02:33:54,20.9,26.5,2,0.1,2.47,0,0,1
ORD_04104,REST_024,fast_food,small,2024-05-23 01:24:00,2024-05-23 01:41:36,2024-05-23 01:41:00,12.0,23.4,2,0.1,2.19,0,0,1
ORD_04105,REST_008,fast_food,medium,2024-02-18 12:40:00,2024-02-18 13:14:42,2024-02-18 13:12:42,33.7,34.7,10,0.7,5.01,0,1,0
ORD_04106,REST_008,fast_food,medium,2024-05-27 03:42:00,2024-05-27 03:57:06,2024-05-27 03:53:06,13.1,15.1,4,0.2,4.07,0,0,0
ORD_04107,REST_035,casual_dining,large,2024-04-22 02:32:00,2024-04-22 03:04:18,2024-04-22 03:03:18,33.3,32.3,11,0.55,6.79,0,0,0
ORD_04108,REST_042,fast_food,large,2024-03-20 19:09:00,2024-03-20 20:11:53,2024-03-20 20:11:00,57.0,87.1,28,1.0,8.23,0,1,1
ORD_04109,REST_036,fast_food,medium,2024-04-03 00:31:00,2024-04-03 00:54:03,2024-04-03 00:53:54,17.9,32.0,2,0.1,1.42,0,0,1
ORD_04110,REST_015,cloud_kitchen,large,2024-02-23 04:04:00,2024-02-23 04:39:14,2024-02-23 04:39:06,32.1,39.2,11,0.55,5.29,0,0,1
ORD_04111,REST_050,casual_dining,medium,2024-03-08 01:42:00,2024-03-08 02:10:18,2024-03-08 02:14:18,29.3,28.3,5,0.25,1.66,1,0,0
ORD_04112,REST_031,casual_dining,small,2024-05-06 11:33:00,2024-05-06 11:55:48,2024-05-06 11:53:48,21.8,22.8,1,0.05,1.78,0,0,0
ORD_04113,REST_035,casual_dining,large,2024-01-02 12:25:00,2024-01-02 13:14:48,2024-01-02 13:17:48,49.8,49.8,18,1.0,7.27,1,1,0
ORD_04114,REST_047,casual_dining,small,2024-01-09 20:14:00,2024-01-09 20:41:00,2024-01-09 20:42:00,26.0,27.0,3,0.35,6.55,0,1,0
ORD_04115,REST_005,casual_dining,medium,2024-04-19 10:31:00,2024-04-19 10:57:57,2024-04-19 10:57:30,26.5,30.0,9,0.45,6.33,0,0,1
ORD_04116,REST_042,fast_food,large,2024-01-17 17:05:00,2024-01-17 17:28:36,2024-01-17 17:33:36,23.6,23.6,9,0.45,4.87,0,0,0
ORD_04117,REST_044,casual_dining,large,2024-06-06 19:59:00,2024-06-06 20:41:43,2024-06-06 20:41:06,40.1,58.2,18,1.0,7.55,1,1,1
ORD_04118,REST_033,casual_dining,medium,2024-05-06 18:46:00,2024-05-06 19:07:06,2024-05-06 19:11:06,21.1,21.1,5,0.25,1.48,0,0,0
ORD_04119,REST_008,fast_food,medium,2024-03-13 21:21:00,2024-03-13 21:43:48,2024-03-13 21:46:48,23.8,22.8,7,0.55,3.11,0,1,0
ORD_04120,REST_002,fast_food,medium,2024-05-29 22:24:00,2024-05-29 22:41:48,2024-05-29 22:42:48,18.8,17.8,3,0.15,2.37,0,0,0
ORD_04121,REST_019,fast_food,small,2024-04-01 00:22:00,2024-04-01 00:38:42,2024-04-01 00:40:42,16.7,16.7,1,0.05,2.3,0,0,0
ORD_04122,REST_028,cloud_kitchen,medium,2024-01-02 16:07:00,2024-01-02 16:29:30,2024-01-02 16:29:30,23.5,22.5,6,0.3,3.24,0,0,0
ORD_04123,REST_017,fast_food,large,2024-03-06 23:50:00,2024-03-07 00:14:48,2024-03-07 00:17:48,22.8,24.8,7,0.35,4.05,0,0,0
ORD_04124,REST_007,fast_food,small,2024-03-06 01:51:00,2024-03-06 02:05:44,2024-03-06 02:05:24,12.4,17.4,1,0.05,4.56,0,0,1
ORD_04125,REST_037,fast_food,large,2024-03-31 00:52:00,2024-03-31 01:17:42,2024-03-31 01:18:42,24.7,25.7,15,0.75,6.13,0,0,0
ORD_04126,REST_033,casual_dining,medium,2024-01-09 13:52:00,2024-01-09 14:35:21,2024-01-09 14:34:54,42.9,55.4,9,0.65,9.78,1,1,1
ORD_04127,REST_015,cloud_kitchen,large,2024-06-24 19:40:00,2024-06-24 20:18:06,2024-06-24 20:19:06,36.1,38.1,19,1.0,8.54,0,1,0
ORD_04128,REST_017,fast_food,large,2024-02-06 19:17:00,2024-02-06 19:49:42,2024-02-06 19:55:42,33.7,32.7,15,0.95,6.7,1,1,0
ORD_04129,REST_019,fast_food,small,2024-06-07 11:29:00,2024-06-07 11:44:00,2024-06-07 11:43:06,13.1,17.4,1,0.05,3.19,0,0,1
ORD_04130,REST_049,casual_dining,medium,2024-06-09 17:18:00,2024-06-09 17:48:02,2024-06-09 17:47:24,27.4,40.3,4,0.2,3.04,0,0,1
ORD_04131,REST_013,cloud_kitchen,large,2024-01-12 03:25:00,2024-01-12 03:50:46,2024-01-12 03:50:06,23.1,31.4,9,0.45,6.1,0,0,1
ORD_04132,REST_031,casual_dining,small,2024-03-16 21:45:00,2024-03-16 22:08:48,2024-03-16 22:08:48,24.8,23.8,3,0.35,5.05,0,1,0
ORD_04133,REST_009,cloud_kitchen,small,2024-06-24 12:08:00,2024-06-24 12:41:30,2024-06-24 12:40:42,31.7,40.8,3,0.35,3.83,0,1,1
ORD_04134,REST_009,cloud_kitchen,small,2024-05-18 12:27:00,2024-05-18 13:01:12,2024-05-18 13:03:12,34.2,34.2,2,0.3,5.41,1,1,0
ORD_04135,REST_018,fast_food,small,2024-04-12 17:38:00,2024-04-12 17:51:12,2024-04-12 17:53:12,14.2,13.2,1,0.05,3.21,0,0,0
ORD_04136,REST_026,fast_food,medium,2024-04-04 12:10:00,2024-04-04 12:36:34,2024-04-04 12:36:24,23.4,29.7,6,0.5,4.73,0,1,1
ORD_04137,REST_024,fast_food,small,2024-05-07 04:13:00,2024-05-07 04:20:59,2024-05-07 04:20:48,5.8,11.1,2,0.1,2.95,0,0,1
ORD_04138,REST_022,cloud_kitchen,medium,2024-02-08 10:52:00,2024-02-08 11:19:12,2024-02-08 11:19:12,26.2,27.2,6,0.3,3.39,0,0,0
ORD_04139,REST_039,casual_dining,large,2024-04-09 02:28:00,2024-04-09 02:59:09,2024-04-09 02:59:00,32.0,34.3,11,0.55,6.22,0,0,1
ORD_04140,REST_024,fast_food,small,2024-02-28 10:12:00,2024-02-28 10:22:17,2024-02-28 10:22:00,5.0,12.5,1,0.05,3.07,0,0,1
ORD_04141,REST_027,cloud_kitchen,medium,2024-01-05 10:39:00,2024-01-05 11:02:39,2024-01-05 11:02:30,25.5,27.7,3,0.15,2.95,0,0,1
ORD_04142,REST_009,cloud_kitchen,small,2024-02-01 00:38:00,2024-02-01 01:09:34,2024-02-01 01:09:18,27.3,43.1,2,0.1,4.1,0,0,1
ORD_04143,REST_015,cloud_kitchen,large,2024-01-28 08:58:00,2024-01-28 09:25:00,2024-01-28 09:26:00,25.0,27.0,7,0.35,3.21,0,0,0
ORD_04144,REST_033,casual_dining,medium,2024-02-26 08:44:00,2024-02-26 09:23:12,2024-02-26 09:26:12,37.2,39.2,7,0.35,7.12,0,0,0
ORD_04145,REST_031,casual_dining,small,2024-05-31 17:09:00,2024-05-31 17:40:30,2024-05-31 17:40:30,32.5,31.5,2,0.1,3.79,0,0,0
ORD_04146,REST_008,fast_food,medium,2024-04-19 16:09:00,2024-04-19 16:24:30,2024-04-19 16:28:30,16.5,15.5,5,0.25,2.94,0,0,0
ORD_04147,REST_033,casual_dining,medium,2024-01-28 20:00:00,2024-01-28 20:46:49,2024-01-28 20:46:30,46.5,53.8,10,0.7,4.53,0,1,1
ORD_04148,REST_027,cloud_kitchen,medium,2024-03-29 14:33:00,2024-03-29 15:06:00,2024-03-29 15:04:00,32.0,33.0,9,0.65,7.01,0,1,0
ORD_04149,REST_033,casual_dining,medium,2024-05-01 14:18:00,2024-05-01 15:06:43,2024-05-01 15:05:54,47.9,63.9,9,0.65,6.55,0,1,1
ORD_04150,REST_033,casual_dining,medium,2024-05-13 17:09:00,2024-05-13 17:35:01,2024-05-13 17:34:42,22.7,30.9,3,0.15,2.4,0,0,1
ORD_04151,REST_012,cloud_kitchen,large,2024-02-02 20:20:00,2024-02-02 21:05:00,2024-02-02 21:06:00,45.0,45.0,16,1.0,8.18,1,1,0
ORD_04152,REST_036,fast_food,medium,2024-01-07 10:02:00,2024-01-07 10:22:29,2024-01-07 10:21:54,18.9,27.1,8,0.4,3.25,0,0,1
ORD_04153,REST_012,cloud_kitchen,large,2024-05-10 15:10:00,2024-05-10 15:41:33,2024-05-10 15:41:06,29.1,38.3,7,0.35,4.21,1,0,1
ORD_04154,REST_025,cloud_kitchen,small,2024-01-12 17:08:00,2024-01-12 17:24:32,2024-01-12 17:23:48,15.8,22.3,1,0.05,3.42,0,0,1
ORD_04155,REST_029,cloud_kitchen,large,2024-01-21 23:42:00,2024-01-22 00:08:55,2024-01-22 00:08:12,26.2,36.4,5,0.25,1.62,0,0,1
ORD_04156,REST_014,fast_food,medium,2024-04-09 17:23:00,2024-04-09 17:37:24,2024-04-09 17:40:24,14.4,14.4,4,0.2,5.03,0,0,0
ORD_04157,REST_026,fast_food,medium,2024-02-02 03:42:00,2024-02-02 03:57:06,2024-02-02 03:58:06,16.1,15.1,6,0.3,3.8,0,0,0
ORD_04158,REST_017,fast_food,large,2024-03-08 07:00:00,2024-03-08 07:19:06,2024-03-08 07:21:06,20.1,19.1,11,0.55,3.64,0,0,0
ORD_04159,REST_018,fast_food,small,2024-03-14 11:09:00,2024-03-14 11:31:06,2024-03-14 11:30:06,21.1,22.1,3,0.15,1.08,0,0,0
ORD_04160,REST_046,fast_food,small,2024-04-28 09:17:00,2024-04-28 09:25:54,2024-04-28 09:23:54,6.9,8.9,1,0.05,2.53,0,0,0
ORD_04161,REST_007,fast_food,small,2024-02-01 21:54:00,2024-02-01 22:11:54,2024-02-01 22:10:54,15.9,17.9,4,0.4,7.72,0,1,0
ORD_04162,REST_011,cloud_kitchen,medium,2024-06-08 13:53:00,2024-06-08 14:32:20,2024-06-08 14:32:18,38.3,52.1,14,0.9,7.63,0,1,1
ORD_04163,REST_041,casual_dining,large,2024-03-18 07:18:00,2024-03-18 07:49:39,2024-03-18 07:48:54,30.9,40.0,8,0.4,3.81,0,0,1
ORD_04164,REST_023,cloud_kitchen,small,2024-05-21 22:26:00,2024-05-21 22:48:12,2024-05-21 22:47:12,20.2,22.2,1,0.05,2.98,0,0,0
ORD_04165,REST_033,casual_dining,medium,2024-04-13 01:45:00,2024-04-13 02:12:01,2024-04-13 02:11:24,26.4,31.0,8,0.4,4.79,0,0,1
ORD_04166,REST_039,casual_dining,large,2024-03-06 06:29:00,2024-03-06 07:06:03,2024-03-06 07:05:06,32.1,44.0,11,0.55,7.24,0,0,1
ORD_04167,REST_003,fast_food,small,2024-02-23 06:07:00,2024-02-23 06:16:30,2024-02-23 06:16:30,8.5,9.5,1,0.05,6.96,0,0,0
ORD_04168,REST_017,fast_food,large,2024-05-22 01:59:00,2024-05-22 02:16:00,2024-05-22 02:20:00,18.0,17.0,8,0.4,4.63,0,0,0
ORD_04169,REST_020,fast_food,large,2024-05-14 06:51:00,2024-05-14 07:20:36,2024-05-14 07:18:36,27.6,29.6,12,0.6,4.32,0,0,0
ORD_04170,REST_017,fast_food,large,2024-01-02 14:01:00,2024-01-02 14:34:42,2024-01-02 14:34:42,32.7,33.7,12,0.8,5.89,0,1,0
ORD_04171,REST_026,fast_food,medium,2024-01-04 00:43:00,2024-01-04 01:08:18,2024-01-04 01:07:24,21.4,35.4,3,0.15,3.72,0,0,1
ORD_04172,REST_010,fast_food,large,2024-01-31 05:50:00,2024-01-31 06:08:29,2024-01-31 06:07:36,19.6,25.5,9,0.45,3.87,0,0,1
ORD_04173,REST_033,casual_dining,medium,2024-04-16 17:10:00,2024-04-16 17:37:28,2024-04-16 17:37:12,25.2,36.0,6,0.3,4.67,0,0,1
ORD_04174,REST_014,fast_food,medium,2024-06-02 06:12:00,2024-06-02 06:34:00,2024-06-02 06:36:00,20.0,22.0,3,0.15,2.56,0,0,0
ORD_04175,REST_037,fast_food,large,2024-02-12 21:48:00,2024-02-12 22:20:06,2024-02-12 22:19:06,30.1,32.1,9,0.65,8.95,1,1,0
ORD_04176,REST_003,fast_food,small,2024-03-10 17:22:00,2024-03-10 17:38:23,2024-03-10 17:37:42,13.7,22.5,2,0.1,2.85,0,0,1
ORD_04177,REST_014,fast_food,medium,2024-03-28 16:51:00,2024-03-28 17:08:27,2024-03-28 17:07:54,15.9,22.6,7,0.35,5.1,0,0,1
ORD_04178,REST_028,cloud_kitchen,medium,2024-03-30 03:09:00,2024-03-30 03:27:48,2024-03-30 03:27:24,18.4,24.9,4,0.2,4.82,0,0,1
ORD_04179,REST_030,cloud_kitchen,medium,2024-05-22 21:05:00,2024-05-22 21:47:06,2024-05-22 21:50:06,42.1,42.1,12,0.8,7.61,0,1,0
ORD_04180,REST_025,cloud_kitchen,small,2024-03-05 20:33:00,2024-03-05 20:59:28,2024-03-05 20:59:06,23.1,36.5,1,0.25,4.84,1,1,1
ORD_04181,REST_048,fast_food,medium,2024-05-21 20:45:00,2024-05-21 21:19:27,2024-05-21 21:19:12,34.2,43.1,13,0.85,8.38,0,1,1
ORD_04182,REST_049,casual_dining,medium,2024-02-20 03:13:00,2024-02-20 03:38:42,2024-02-20 03:35:42,23.7,25.7,4,0.2,5.18,0,0,0
ORD_04183,REST_022,cloud_kitchen,medium,2024-05-27 15:11:00,2024-05-27 15:37:12,2024-05-27 15:36:12,24.2,26.2,4,0.2,3.64,0,0,0
ORD_04184,REST_032,fast_food,medium,2024-04-03 18:13:00,2024-04-03 18:35:11,2024-04-03 18:34:18,21.3,29.6,3,0.15,3.98,0,0,1
ORD_04185,REST_006,fast_food,large,2024-05-04 08:38:00,2024-05-04 08:59:36,2024-05-04 09:00:36,22.6,21.6,10,0.5,7.5,1,0,0
